SWITCH,Enode,Enum,AddressId,NE1,NE2,NE3,NE4,NE5,NE6,NE7,NE8,NE9,NE10
SWITCH109,1176,0,106,1,0,0,1,1,0,1,0,0,1
SWITCH109,1177,1,106,1,1,1,0,0,1,0,1,1,0
SWITCH108,1175,2,105,1,0,1,0,1,0,1,1,0,1
SWITCH108,1176,0,105,0,1,0,1,1,0,1,1,0,0
SWITCH109,1177,1,106,0,1,0,1,0,1,1,0,1,0
SWITCH109,1177,2,106,0,1,1,0,0,1,0,1,1,0
SWITCH109,1176,0,106,1,0,0,1,1,0,1,0,0,1
SWITCH109,1177,1,106,1,1,1,0,0,1,0,1,1,0
SWITCH110,1178,2,107,1,0,1,0,1,0,1,1,0,1
SWITCH110,1178,0,107,0,1,0,1,1,0,1,1,0,0
SWITCH110,1177,1,107,0,1,0,1,0,1,1,0,1,0
SWITCH110,1178,2,107,0,1,1,0,0,1,0,1,1,0
SWITCH111,1179,0,108,1,0,0,1,1,0,1,0,0,1
SWITCH109,1176,1,106,1,1,1,0,0,1,0,1,1,0
SWITCH109,1177,2,106,1,0,1,0,1,0,1,1,0,1
SWITCH110,1178,0,107,0,1,0,1,1,0,1,1,0,0
SWITCH110,1178,1,107,0,1,0,1,0,1,1,0,1,0
SWITCH110,1177,2,107,0,1,1,0,0,1,0,1,1,0
SWITCH110,1178,0,107,1,0,0,1,1,0,1,0,0,1
SWITCH109,1176,1,106,1,1,1,0,0,1,0,1,1,0
SWITCH109,1177,2,106,1,0,1,0,1,0,1,1,0,1
SWITCH110,1178,0,107,0,1,0,1,1,0,1,1,0,0
SWITCH110,1178,1,107,0,1,0,1,0,1,1,0,1,0
SWITCH110,1177,2,107,0,1,1,0,0,1,0,1,1,0
SWITCH110,1178,0,107,1,0,0,1,1,0,1,0,0,1
SWITCH111,1179,1,108,1,1,1,0,0,1,0,1,1,0
SWITCH111,1179,2,108,1,0,1,0,1,0,1,1,0,1
SWITCH111,1178,0,108,0,1,0,1,1,0,1,1,0,0
SWITCH111,1179,1,108,0,1,0,1,0,1,1,0,1,0
SWITCH112,1180,2,109,0,1,1,0,0,1,0,1,1,0
SWITCH110,1177,0,107,1,0,0,1,1,0,1,0,0,1
SWITCH110,1178,1,107,1,1,1,0,0,1,0,1,1,0
SWITCH111,1179,2,108,1,0,1,0,1,0,1,1,0,1
SWITCH111,1179,0,108,0,1,0,1,1,0,1,1,0,0
SWITCH111,1178,1,108,0,1,0,1,0,1,1,0,1,0
SWITCH111,1179,2,108,0,1,1,0,0,1,0,1,1,0
SWITCH110,1177,0,107,1,0,0,1,1,0,1,0,0,1
SWITCH110,1178,1,107,1,1,1,0,0,1,0,1,1,0
SWITCH111,1179,2,108,1,0,1,0,1,0,1,1,0,1
SWITCH111,1179,0,108,0,1,0,1,1,0,1,1,0,0
SWITCH111,1178,1,108,0,1,0,1,0,1,1,0,1,0
SWITCH111,1179,2,108,0,1,1,0,0,1,0,1,1,0
SWITCH112,1180,0,109,1,0,0,1,1,0,1,0,0,1
SWITCH112,1180,1,109,1,1,1,0,0,1,0,1,1,0
SWITCH112,1179,2,109,1,0,1,0,1,0,1,1,0,1
SWITCH112,1180,0,109,0,1,0,1,1,0,1,1,0,0
SWITCH113,1181,1,110,0,1,0,1,0,1,1,0,1,0
SWITCH111,1178,2,108,0,1,1,0,0,1,0,1,1,0
SWITCH111,1179,0,108,1,0,0,1,1,0,1,0,0,1
SWITCH112,1180,1,109,1,1,1,0,0,1,0,1,1,0
SWITCH112,1180,2,109,1,1,1,1,1,1,1,1,1,1
SWITCH112,1179,0,109,1,1,1,1,1,1,1,1,1,1
SWITCH112,1180,1,109,1,1,1,1,1,1,1,1,1,1
SWITCH111,1178,2,108,1,1,1,1,1,1,1,1,1,1
SWITCH111,1179,0,108,1,1,1,1,1,1,1,1,1,1
SWITCH112,1180,1,109,1,1,1,1,1,1,1,1,1,1
SWITCH112,1180,2,109,1,1,1,1,1,1,1,1,1,1
SWITCH112,1179,0,109,1,1,1,1,1,1,1,1,1,1
SWITCH112,1180,1,109,1,1,1,1,1,1,1,1,1,1
SWITCH113,1181,2,110,1,1,1,1,1,1,1,1,1,1
SWITCH113,1181,0,110,1,1,1,1,1,1,1,1,1,1
SWITCH113,1180,1,110,1,0,1,0,1,0,1,1,0,1
SWITCH113,1181,2,110,0,1,0,1,1,0,1,1,0,0
SWITCH114,1182,0,111,0,1,0,1,0,1,1,0,1,0
SWITCH112,1179,1,109,0,1,1,0,0,1,0,1,1,0
SWITCH112,1180,2,109,0,0,0,0,0,0,0,0,0,0
SWITCH113,1181,0,110,0,0,0,0,0,0,0,0,0,0
SWITCH113,1181,1,110,0,0,0,0,0,0,0,0,0,0
SWITCH113,1180,2,110,0,0,0,0,0,0,0,0,0,0
SWITCH113,1181,0,110,0,0,0,0,0,0,0,0,0,0
SWITCH112,1179,1,109,0,0,0,0,0,0,0,0,0,0
SWITCH112,1180,2,109,0,0,0,0,0,0,0,0,0,0
SWITCH113,1181,0,110,0,0,0,0,0,0,0,0,0,0
SWITCH113,1181,1,110,0,0,0,0,0,0,0,0,0,0
SWITCH113,1180,2,110,0,0,0,0,0,0,0,0,0,0
SWITCH113,1181,0,110,0,0,0,0,0,0,0,0,0,0
SWITCH13,1080,1,10,0,0,0,0,0,0,0,0,0,0
SWITCH13,1081,2,10,0,0,0,0,0,0,0,0,0,0
SWITCH14,1082,0,11,0,1,1,0,0,1,0,1,1,0
SWITCH14,1082,1,11,0,1,1,0,0,1,0,1,1,0
SWITCH14,1081,2,11,0,1,1,0,0,1,0,1,1,0
SWITCH14,1082,0,11,0,1,1,0,0,1,0,1,1,0
SWITCH15,1083,1,12,0,1,1,0,0,1,0,1,1,0
SWITCH15,1083,2,12,0,1,1,0,0,1,0,1,1,0
SWITCH15,1082,0,12,0,1,1,0,0,1,0,1,1,0
SWITCH15,1083,1,12,0,1,1,0,0,1,0,1,1,0
SWITCH16,1084,2,13,0,1,1,0,0,1,0,1,1,0
SWITCH14,1081,0,11,1,0,0,1,1,0,1,0,0,1
SWITCH14,1082,1,11,1,1,1,0,0,1,0,1,1,0
SWITCH15,1083,2,12,1,0,1,0,1,0,1,1,0,1
SWITCH15,1083,0,12,0,1,0,1,1,0,1,1,0,0
SWITCH15,1082,1,12,0,1,0,1,0,1,1,0,1,0
SWITCH15,1083,2,12,0,1,1,0,0,1,0,1,1,0
SWITCH14,1081,0,11,1,0,0,1,1,0,1,0,0,1
SWITCH14,1082,1,11,1,1,1,0,0,1,0,1,1,0
SWITCH15,1083,2,12,1,0,1,0,1,0,1,1,0,1
SWITCH15,1083,0,12,0,1,0,1,1,0,1,1,0,0
SWITCH15,1082,1,12,0,1,0,1,0,1,1,0,1,0
SWITCH15,1083,2,12,0,1,1,0,0,1,0,1,1,0
SWITCH16,1084,0,13,1,0,0,1,1,0,1,0,0,1
SWITCH16,1084,1,13,1,1,1,0,0,1,0,1,1,0
SWITCH16,1083,2,13,1,0,1,0,1,0,1,1,0,1
SWITCH16,1084,0,13,0,1,0,1,1,0,1,1,0,0
SWITCH17,1085,1,14,0,1,0,1,0,1,1,0,1,0
SWITCH15,1082,2,12,0,1,1,0,0,1,0,1,1,0
SWITCH15,1083,0,12,1,0,0,1,1,0,1,0,0,1
SWITCH16,1084,1,13,1,1,1,0,0,1,0,1,1,0
SWITCH16,1084,2,13,1,0,1,0,1,0,1,1,0,1
SWITCH16,1083,0,13,0,1,0,1,1,0,1,1,0,0
SWITCH16,1084,1,13,0,1,0,1,0,1,1,0,1,0
SWITCH15,1082,2,12,0,1,1,0,0,1,0,1,1,0
SWITCH15,1083,0,12,1,0,0,1,1,0,1,0,0,1
SWITCH16,1084,1,13,1,1,1,0,0,1,0,1,1,0
SWITCH16,1084,2,13,1,0,1,0,1,0,1,1,0,1
SWITCH16,1083,0,13,0,1,0,1,1,0,1,1,0,0
SWITCH16,1084,1,13,0,1,0,1,0,1,1,0,1,0
SWITCH17,1085,2,14,0,1,1,0,0,1,0,1,1,0
SWITCH17,1085,0,14,1,0,0,1,1,0,1,0,0,1
SWITCH17,1084,1,14,1,1,1,0,0,1,0,1,1,0
SWITCH17,1085,2,14,1,0,1,0,1,0,1,1,0,1
SWITCH18,1086,0,15,0,1,0,1,1,0,1,1,0,0
SWITCH16,1083,1,13,0,1,0,1,0,1,1,0,1,0
SWITCH16,1084,2,13,0,1,1,0,0,1,0,1,1,0
SWITCH17,1085,0,14,1,0,0,1,1,0,1,0,0,1
SWITCH17,1085,1,14,1,1,1,0,0,1,0,1,1,0
SWITCH17,1084,2,14,1,0,1,0,1,0,1,1,0,1
SWITCH17,1085,0,14,0,1,0,1,1,0,1,1,0,0
SWITCH16,1083,1,13,0,1,0,1,0,1,1,0,1,0
SWITCH16,1084,2,13,0,1,1,0,0,1,0,1,1,0
SWITCH17,1085,0,14,1,0,0,1,1,0,1,0,0,1
SWITCH17,1085,1,14,1,1,1,0,0,1,0,1,1,0
SWITCH17,1084,2,14,1,0,1,0,1,0,1,1,0,1
SWITCH17,1085,0,14,0,1,0,1,1,0,1,1,0,0
SWITCH18,1086,1,15,0,1,0,1,0,1,1,0,1,0
SWITCH18,1086,2,15,0,1,1,0,0,1,0,1,1,0
SWITCH18,1085,0,15,1,0,0,1,1,0,1,0,0,1
SWITCH18,1086,1,15,1,1,1,0,0,1,0,1,1,0
SWITCH19,1087,2,16,1,0,1,0,1,0,1,1,0,1
SWITCH17,1084,0,14,0,1,0,1,1,0,1,1,0,0
SWITCH17,1085,1,14,0,1,0,1,0,1,1,0,1,0
SWITCH18,1086,2,15,0,1,1,0,0,1,0,1,1,0
SWITCH18,1086,0,15,1,0,0,1,1,0,1,0,0,1
SWITCH18,1085,1,15,1,1,1,0,0,1,0,1,1,0
SWITCH18,1086,2,15,1,0,1,0,1,0,1,1,0,1
SWITCH17,1084,0,14,0,1,0,1,1,0,1,1,0,0
SWITCH17,1085,1,14,0,1,0,1,0,1,1,0,1,0
SWITCH18,1086,2,15,0,1,1,0,0,1,0,1,1,0
SWITCH18,1086,0,15,1,0,0,1,1,0,1,0,0,1
SWITCH18,1085,1,15,1,1,1,0,0,1,0,1,1,0
SWITCH18,1086,2,15,1,0,1,0,1,0,1,1,0,1
SWITCH19,1087,0,16,0,1,0,1,1,0,1,1,0,0
SWITCH19,1087,1,16,0,1,0,1,0,1,1,0,1,0
SWITCH19,1086,2,16,0,1,1,0,0,1,0,1,1,0
SWITCH19,1087,0,16,1,0,0,1,1,0,1,0,0,1
SWITCH20,1088,1,17,1,1,1,0,0,1,0,1,1,0
SWITCH18,1085,2,15,1,0,1,0,1,0,1,1,0,1
SWITCH18,1086,0,15,0,1,0,1,1,0,1,1,0,0
SWITCH19,1087,1,16,0,1,0,1,0,1,1,0,1,0
SWITCH19,1087,2,16,0,1,1,0,0,1,0,1,1,0
SWITCH19,1086,0,16,1,0,0,1,1,0,1,0,0,1
SWITCH19,1087,1,16,1,1,1,0,0,1,0,1,1,0
SWITCH18,1085,2,15,1,0,1,0,1,0,1,1,0,1
SWITCH18,1086,0,15,0,1,0,1,1,0,1,1,0,0
SWITCH19,1087,1,16,0,1,0,1,0,1,1,0,1,0
SWITCH19,1087,2,16,0,1,1,0,0,1,0,1,1,0
SWITCH19,1086,0,16,1,0,0,1,1,0,1,0,0,1
SWITCH19,1087,1,16,1,1,1,0,0,1,0,1,1,0
SWITCH20,1088,2,17,1,0,1,0,1,0,1,1,0,1
SWITCH20,1088,0,17,0,1,0,1,1,0,1,1,0,0
SWITCH20,1087,1,17,0,1,0,1,0,1,1,0,1,0
SWITCH20,1088,2,17,0,1,1,0,0,1,0,1,1,0
SWITCH21,1089,0,18,1,0,0,1,1,0,1,0,0,1
SWITCH19,1086,1,16,1,1,1,0,0,1,0,1,1,0
SWITCH19,1087,2,16,1,0,1,0,1,0,1,1,0,1
SWITCH20,1088,0,17,0,1,0,1,1,0,1,1,0,0
SWITCH20,1088,1,17,0,1,0,1,0,1,1,0,1,0
SWITCH20,1087,2,17,0,1,1,0,0,1,0,1,1,0
SWITCH20,1088,0,17,1,0,0,1,1,0,1,0,0,1
SWITCH19,1086,1,16,1,1,1,0,0,1,0,1,1,0
SWITCH19,1087,2,16,1,0,1,0,1,0,1,1,0,1
SWITCH20,1088,0,17,0,1,0,1,1,0,1,1,0,0
SWITCH20,1088,1,17,0,1,0,1,0,1,1,0,1,0
SWITCH20,1087,2,17,0,1,1,0,0,1,0,1,1,0
SWITCH20,1088,0,17,1,0,0,1,1,0,1,0,0,1
SWITCH21,1089,1,18,1,1,1,0,0,1,0,1,1,0
SWITCH21,1089,2,18,1,0,1,0,1,0,1,1,0,1
SWITCH21,1088,0,18,0,1,0,1,1,0,1,1,0,0
SWITCH21,1089,1,18,0,1,0,1,0,1,1,0,1,0
SWITCH22,1090,2,19,0,1,1,0,0,1,0,1,1,0
SWITCH20,1087,0,17,1,0,0,1,1,0,1,0,0,1
SWITCH20,1088,1,17,1,1,1,0,0,1,0,1,1,0
SWITCH21,1089,2,18,1,0,1,0,1,0,1,1,0,1
SWITCH21,1089,0,18,0,1,0,1,1,0,1,1,0,0
SWITCH21,1088,1,18,0,1,0,1,0,1,1,0,1,0
SWITCH21,1089,2,18,0,1,1,0,0,1,0,1,1,0
SWITCH20,1087,0,17,1,0,0,1,1,0,1,0,0,1
SWITCH20,1088,1,17,1,1,1,0,0,1,0,1,1,0
SWITCH21,1089,2,18,1,0,1,0,1,0,1,1,0,1
SWITCH21,1089,0,18,0,1,0,1,1,0,1,1,0,0
SWITCH21,1088,1,18,0,1,0,1,0,1,1,0,1,0
SWITCH21,1089,2,18,0,1,1,0,0,1,0,1,1,0
SWITCH22,1090,0,19,1,0,0,1,1,0,1,0,0,1
SWITCH22,1090,1,19,1,1,1,0,0,1,0,1,1,0
SWITCH22,1089,2,19,1,0,1,0,1,0,1,1,0,1
SWITCH22,1090,0,19,0,1,0,1,1,0,1,1,0,0
SWITCH23,1091,1,20,0,1,0,1,0,1,1,0,1,0
SWITCH21,1088,2,18,0,1,1,0,0,1,0,1,1,0
SWITCH21,1089,0,18,1,0,0,1,1,0,1,0,0,1
SWITCH22,1090,1,19,1,1,1,0,0,1,0,1,1,0
SWITCH22,1090,2,19,1,0,1,0,1,0,1,1,0,1
SWITCH22,1089,0,19,0,1,0,1,1,0,1,1,0,0
SWITCH22,1090,1,19,0,1,0,1,0,1,1,0,1,0
SWITCH21,1088,2,18,0,1,1,0,0,1,0,1,1,0
SWITCH21,1089,0,18,1,0,0,1,1,0,1,0,0,1
SWITCH22,1090,1,19,1,1,1,0,0,1,0,1,1,0
SWITCH22,1090,2,19,1,0,1,0,1,0,1,1,0,1
SWITCH22,1089,0,19,0,1,0,1,1,0,1,1,0,0
SWITCH22,1090,1,19,0,1,0,1,0,1,1,0,1,0
SWITCH23,1091,2,20,0,1,1,0,0,1,0,1,1,0
SWITCH23,1091,0,20,1,0,0,1,1,0,1,0,0,1
SWITCH23,1090,1,20,1,1,1,0,0,1,0,1,1,0
SWITCH23,1091,2,20,1,0,1,0,1,0,1,1,0,1
SWITCH24,1092,0,21,0,1,0,1,1,0,1,1,0,0
SWITCH22,1089,1,19,0,1,0,1,0,1,1,0,1,0
SWITCH22,1090,2,19,0,1,1,0,0,1,0,1,1,0
SWITCH23,1091,0,20,1,0,0,1,1,0,1,0,0,1
SWITCH23,1091,1,20,1,1,1,0,0,1,0,1,1,0
SWITCH23,1090,2,20,1,0,1,0,1,0,1,1,0,1
SWITCH23,1091,0,20,0,1,0,1,1,0,1,1,0,0
SWITCH22,1089,1,19,0,1,0,1,0,1,1,0,1,0
SWITCH22,1090,2,19,0,1,1,0,0,1,0,1,1,0
SWITCH23,1091,0,20,1,0,0,1,1,0,1,0,0,1
SWITCH23,1091,1,20,1,1,1,0,0,1,0,1,1,0
SWITCH23,1090,2,20,1,0,1,0,1,0,1,1,0,1
SWITCH23,1091,0,20,0,1,0,1,1,0,1,1,0,0
SWITCH24,1092,1,21,0,1,0,1,0,1,1,0,1,0
SWITCH24,1092,2,21,0,1,1,0,0,1,0,1,1,0
SWITCH24,1091,0,21,1,0,0,1,1,0,1,0,0,1
SWITCH24,1092,1,21,1,1,1,0,0,1,0,1,1,0
SWITCH25,1093,2,22,1,0,1,0,1,0,1,1,0,1
SWITCH23,1090,0,20,0,1,0,1,1,0,1,1,0,0
SWITCH23,1091,1,20,0,1,0,1,0,1,1,0,1,0
SWITCH24,1092,2,21,0,1,1,0,0,1,0,1,1,0
SWITCH24,1092,0,21,1,0,0,1,1,0,1,0,0,1
SWITCH24,1091,1,21,1,1,1,0,0,1,0,1,1,0
SWITCH24,1092,2,21,1,0,1,0,1,0,1,1,0,1
SWITCH23,1090,0,20,0,1,0,1,1,0,1,1,0,0
SWITCH23,1091,1,20,0,1,0,1,0,1,1,0,1,0
SWITCH24,1092,2,21,0,1,1,0,0,1,0,1,1,0
SWITCH24,1092,0,21,1,0,0,1,1,0,1,0,0,1
SWITCH24,1091,1,21,1,1,1,0,0,1,0,1,1,0
SWITCH24,1092,2,21,1,0,1,0,1,0,1,1,0,1
SWITCH25,1093,0,22,0,1,0,1,1,0,1,1,0,0
SWITCH25,1093,1,22,0,1,0,1,0,1,1,0,1,0
SWITCH25,1092,2,22,0,1,1,0,0,1,0,1,1,0
SWITCH25,1093,0,22,1,0,0,1,1,0,1,0,0,1
SWITCH26,1094,1,23,1,1,1,0,0,1,0,1,1,0
SWITCH24,1091,2,21,1,0,1,0,1,0,1,1,0,1
SWITCH24,1092,0,21,0,1,0,1,1,0,1,1,0,0
SWITCH25,1093,1,22,0,1,0,1,0,1,1,0,1,0
SWITCH25,1093,2,22,0,1,1,0,0,1,0,1,1,0
SWITCH25,1092,0,22,1,0,0,1,1,0,1,0,0,1
SWITCH25,1093,1,22,1,1,1,0,0,1,0,1,1,0
SWITCH24,1091,2,21,1,0,1,0,1,0,1,1,0,1
SWITCH24,1092,0,21,0,1,0,1,1,0,1,1,0,0
SWITCH25,1093,1,22,0,1,0,1,0,1,1,0,1,0
SWITCH25,1093,2,22,0,1,1,0,0,1,0,1,1,0
SWITCH25,1092,0,22,1,0,0,1,1,0,1,0,0,1
SWITCH25,1093,1,22,1,1,1,0,0,1,0,1,1,0
SWITCH26,1094,2,23,1,0,1,0,1,0,1,1,0,1
SWITCH26,1094,0,23,0,1,0,1,1,0,1,1,0,0
SWITCH26,1093,1,23,0,1,0,1,0,1,1,0,1,0
SWITCH26,1094,2,23,0,1,1,0,0,1,0,1,1,0
SWITCH27,1095,0,24,1,0,0,1,1,0,1,0,0,1
SWITCH25,1092,1,22,1,1,1,0,0,1,0,1,1,0
SWITCH25,1093,2,22,1,0,1,0,1,0,1,1,0,1
SWITCH26,1094,0,23,0,1,0,1,1,0,1,1,0,0
SWITCH26,1094,1,23,0,1,0,1,0,1,1,0,1,0
SWITCH26,1093,2,23,0,1,1,0,0,1,0,1,1,0
SWITCH26,1094,0,23,1,0,0,1,1,0,1,0,0,1
SWITCH25,1092,1,22,1,1,1,0,0,1,0,1,1,0
SWITCH25,1093,2,22,1,0,1,0,1,0,1,1,0,1
SWITCH26,1094,0,23,0,1,0,1,1,0,1,1,0,0
SWITCH26,1094,1,23,0,1,0,1,0,1,1,0,1,0
SWITCH26,1093,2,23,0,1,1,0,0,1,0,1,1,0
SWITCH26,1094,0,23,1,0,0,1,1,0,1,0,0,1
SWITCH27,1095,1,24,1,1,1,0,0,1,0,1,1,0
SWITCH27,1095,2,24,1,0,1,0,1,0,1,1,0,1
SWITCH27,1094,0,24,0,1,0,1,1,0,1,1,0,0
SWITCH27,1095,1,24,0,1,0,1,0,1,1,0,1,0
SWITCH28,1096,2,25,0,1,1,0,0,1,0,1,1,0
SWITCH26,1093,0,23,1,0,0,1,1,0,1,0,0,1
SWITCH26,1094,1,23,1,1,1,0,0,1,0,1,1,0
SWITCH27,1095,2,24,1,0,1,0,1,0,1,1,0,1
SWITCH27,1095,0,24,0,1,0,1,1,0,1,1,0,0
SWITCH27,1094,1,24,0,1,0,1,0,1,1,0,1,0
SWITCH27,1095,2,24,0,1,1,0,0,1,0,1,1,0
SWITCH26,1093,0,23,1,0,0,1,1,0,1,0,0,1
SWITCH26,1094,1,23,1,1,1,0,0,1,0,1,1,0
SWITCH27,1095,2,24,1,0,1,0,1,0,1,1,0,1
SWITCH27,1095,0,24,0,1,0,1,1,0,1,1,0,0
SWITCH27,1094,1,24,0,1,0,1,0,1,1,0,1,0
SWITCH27,1095,2,24,0,1,1,0,0,1,0,1,1,0
SWITCH28,1096,0,25,1,0,0,1,1,0,1,0,0,1
SWITCH28,1096,1,25,1,1,1,0,0,1,0,1,1,0
SWITCH28,1095,2,25,1,0,1,0,1,0,1,1,0,1
SWITCH28,1096,0,25,0,1,0,1,1,0,1,1,0,0
SWITCH29,1097,1,26,0,1,0,1,0,1,1,0,1,0
SWITCH27,1094,2,24,0,1,1,0,0,1,0,1,1,0
SWITCH27,1095,0,24,1,0,0,1,1,0,1,0,0,1
SWITCH28,1096,1,25,1,1,1,0,0,1,0,1,1,0
SWITCH28,1096,2,25,1,0,1,0,1,0,1,1,0,1
SWITCH28,1095,0,25,0,1,0,1,1,0,1,1,0,0
SWITCH28,1096,1,25,0,1,0,1,0,1,1,0,1,0
SWITCH27,1094,2,24,0,1,1,0,0,1,0,1,1,0
SWITCH27,1095,0,24,1,0,0,1,1,0,1,0,0,1
SWITCH28,1096,1,25,1,1,1,0,0,1,0,1,1,0
SWITCH28,1096,2,25,1,0,1,0,1,0,1,1,0,1
SWITCH28,1095,0,25,0,1,0,1,1,0,1,1,0,0
SWITCH28,1096,1,25,0,1,0,1,0,1,1,0,1,0
SWITCH29,1097,2,26,0,1,1,0,0,1,0,1,1,0
SWITCH29,1097,0,26,1,0,0,1,1,0,1,0,0,1
SWITCH29,1096,1,26,1,1,1,0,0,1,0,1,1,0
SWITCH29,1097,2,26,1,0,1,0,1,0,1,1,0,1
SWITCH30,1098,0,27,0,1,0,1,1,0,1,1,0,0
SWITCH28,1095,1,25,0,1,0,1,0,1,1,0,1,0
SWITCH28,1096,2,25,0,1,1,0,0,1,0,1,1,0
SWITCH29,1097,0,26,1,0,0,1,1,0,1,0,0,1
SWITCH29,1097,1,26,1,1,1,0,0,1,0,1,1,0
SWITCH29,1096,2,26,1,0,1,0,1,0,1,1,0,1
SWITCH29,1097,0,26,0,1,0,1,1,0,1,1,0,0
SWITCH28,1095,1,25,0,1,0,1,0,1,1,0,1,0
SWITCH28,1096,2,25,0,1,1,0,0,1,0,1,1,0
SWITCH29,1097,0,26,1,0,0,1,1,0,1,0,0,1
SWITCH29,1097,1,26,1,1,1,0,0,1,0,1,1,0
SWITCH29,1096,2,26,1,0,1,0,1,0,1,1,0,1
SWITCH29,1097,0,26,0,1,0,1,1,0,1,1,0,0
SWITCH30,1098,1,27,0,1,0,1,0,1,1,0,1,0
SWITCH30,1098,2,27,0,1,1,0,0,1,0,1,1,0
SWITCH30,1097,0,27,1,0,0,1,1,0,1,0,0,1
SWITCH30,1098,1,27,1,1,1,0,0,1,0,1,1,0
SWITCH31,1099,2,28,1,0,1,0,1,0,1,1,0,1
SWITCH29,1096,0,26,0,1,0,1,1,0,1,1,0,0
SWITCH29,1097,1,26,0,1,0,1,0,1,1,0,1,0
SWITCH30,1098,2,27,0,1,1,0,0,1,0,1,1,0
SWITCH30,1098,0,27,1,0,0,1,1,0,1,0,0,1
SWITCH30,1097,1,27,1,1,1,0,0,1,0,1,1,0
SWITCH30,1098,2,27,1,0,1,0,1,0,1,1,0,1
SWITCH29,1096,0,26,0,1,0,1,1,0,1,1,0,0
SWITCH29,1097,1,26,0,1,0,1,0,1,1,0,1,0
SWITCH30,1098,2,27,0,1,1,0,0,1,0,1,1,0
SWITCH30,1098,0,27,1,0,0,1,1,0,1,0,0,1
SWITCH30,1097,1,27,1,1,1,0,0,1,0,1,1,0
SWITCH30,1098,2,27,1,0,1,0,1,0,1,1,0,1
SWITCH31,1099,0,28,0,1,0,1,1,0,1,1,0,0
SWITCH31,1099,1,28,0,1,0,1,0,1,1,0,1,0
SWITCH31,1098,2,28,0,1,1,0,0,1,0,1,1,0
SWITCH31,1099,0,28,1,0,0,1,1,0,1,0,0,1
SWITCH32,1100,1,29,1,1,1,0,0,1,0,1,1,0
SWITCH30,1097,2,27,1,0,1,0,1,0,1,1,0,1
SWITCH30,1098,0,27,0,1,0,1,1,0,1,1,0,0
SWITCH31,1099,1,28,0,1,0,1,0,1,1,0,1,0
SWITCH31,1099,2,28,0,1,1,0,0,1,0,1,1,0
SWITCH31,1098,0,28,1,0,0,1,1,0,1,0,0,1
SWITCH31,1099,1,28,1,1,1,0,0,1,0,1,1,0
SWITCH30,1097,2,27,1,0,1,0,1,0,1,1,0,1
SWITCH30,1098,0,27,0,1,0,1,1,0,1,1,0,0
SWITCH31,1099,1,28,0,1,0,1,0,1,1,0,1,0
SWITCH31,1099,2,28,0,1,1,0,0,1,0,1,1,0
SWITCH31,1098,0,28,1,0,0,1,1,0,1,0,0,1
SWITCH31,1099,1,28,1,1,1,0,0,1,0,1,1,0
SWITCH32,1100,2,29,1,0,1,0,1,0,1,1,0,1
SWITCH32,1100,0,29,0,1,0,1,1,0,1,1,0,0
SWITCH32,1099,1,29,0,1,0,1,0,1,1,0,1,0
SWITCH32,1100,2,29,0,1,1,0,0,1,0,1,1,0
SWITCH33,1101,0,30,1,0,0,1,1,0,1,0,0,1
SWITCH31,1098,1,28,1,1,1,0,0,1,0,1,1,0
SWITCH31,1099,2,28,1,0,1,0,1,0,1,1,0,1
SWITCH32,1100,0,29,0,1,0,1,1,0,1,1,0,0
SWITCH32,1100,1,29,0,1,0,1,0,1,1,0,1,0
SWITCH32,1099,2,29,0,1,1,0,0,1,0,1,1,0
SWITCH32,1100,0,29,1,0,0,1,1,0,1,0,0,1
SWITCH31,1098,1,28,1,1,1,0,0,1,0,1,1,0
SWITCH31,1099,2,28,1,1,1,1,1,1,1,1,1,1
SWITCH32,1100,0,29,1,1,1,1,1,1,1,1,1,1
SWITCH32,1100,1,29,1,1,1,1,1,1,1,1,1,1
SWITCH32,1099,2,29,1,1,1,1,1,1,1,1,1,1
SWITCH32,1100,0,29,1,1,1,1,1,1,1,1,1,1
SWITCH33,1101,1,30,1,1,1,1,1,1,1,1,1,1
SWITCH33,1101,2,30,1,1,1,1,1,1,1,1,1,1
SWITCH33,1100,0,30,1,1,1,1,1,1,1,1,1,1
SWITCH33,1101,1,30,1,1,1,1,1,1,1,1,1,1
SWITCH34,1102,2,31,1,1,1,1,1,1,1,1,1,1
SWITCH32,1099,0,29,1,1,1,1,1,1,1,1,1,1
SWITCH32,1100,1,29,1,0,1,0,1,0,1,1,0,1
SWITCH33,1101,2,30,0,1,0,1,1,0,1,1,0,0
SWITCH33,1101,0,30,0,1,0,1,0,1,1,0,1,0
SWITCH33,1100,1,30,0,1,1,0,0,1,0,1,1,0
SWITCH33,1101,2,30,0,0,0,0,0,0,0,0,0,0
SWITCH32,1099,0,29,0,0,0,0,0,0,0,0,0,0
SWITCH32,1100,1,29,0,0,0,0,0,0,0,0,0,0
SWITCH33,1101,2,30,0,0,0,0,0,0,0,0,0,0
SWITCH33,1101,0,30,0,0,0,0,0,0,0,0,0,0
SWITCH33,1100,1,30,0,0,0,0,0,0,0,0,0,0
SWITCH33,1101,2,30,0,0,0,0,0,0,0,0,0,0
SWITCH34,1102,0,31,0,0,0,0,0,0,0,0,0,0
SWITCH34,1102,1,31,0,0,0,0,0,0,0,0,0,0
SWITCH34,1101,2,31,0,0,0,0,0,0,0,0,0,0
SWITCH34,1102,0,31,0,0,0,0,0,0,0,0,0,0
SWITCH35,1103,1,32,0,0,0,0,0,0,0,0,0,0
